Image,Object,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
20210305_NE_mockData4_3.tiff,5,63,18.46031746031746,22.666666666666668,13.222294000501336,6.78488282801588,0.8583051540355408
20210305_NE_mockData4_3.tiff,6,73,18.15068493150685,36.56164383561644,12.704511412017826,7.503884427843689,0.8069298940962193
20210305_NE_mockData4_3.tiff,7,112,20.107142857142858,60.19642857142857,14.349918793063363,10.57592732557066,0.6758899181302063
20210305_NE_mockData4_3.tiff,8,17,22.647058823529413,67.17647058823529,5.6871994758893925,3.8790160584420166,0.7312954320510957
20210305_NE_mockData4_3.tiff,9,51,23.80392156862745,40.92156862745098,9.285291165606136,7.698433262560512,0.559100602203891
20210305_NE_mockData4_3.tiff,10,59,22.491525423728813,14.35593220338983,10.077260287788048,7.685358811345994,0.6468188511968679
20210305_NE_mockData4_3.tiff,11,55,22.581818181818186,26.345454545454544,11.30765743021134,7.0383617648958765,0.7826658687445478
20210305_NE_mockData4_3.tiff,12,40,24.0,32.625,8.719468269305526,6.238659559598848,0.6986268256753635
20210305_NE_mockData4_3.tiff,13,65,27.93846153846154,20.861538461538466,12.915272408262611,6.978920003781891,0.8414327732501828
20210305_NE_mockData4_3.tiff,14,81,31.234567901234566,31.20987654320988,11.367326642593948,9.633467654656323,0.5308433825394361
20210305_NE_mockData4_3.tiff,15,108,30.5,59.07407407407408,12.389879774574114,11.367405266428008,0.3977933847434552
20210305_NE_mockData4_3.tiff,16,73,30.753424657534246,9.10958904109589,12.628017623032347,7.708632752562912,0.7920633758524014
20210305_NE_mockData4_3.tiff,17,62,30.725806451612904,42.08064516129032,11.088873406266394,7.576762767196177,0.7301600496590683
20210305_NE_mockData4_3.tiff,18,92,31.695652173913043,50.10869565217392,12.869547246693251,10.061084200564023,0.6235612161296401
20210305_NE_mockData4_3.tiff,19,97,34.23711340206186,16.20618556701031,14.464850243953814,9.376032895037964,0.7614750171462945
20210305_NE_mockData4_3.tiff,20,69,37.20289855072464,25.347826086956523,12.741710575602484,7.744800507502151,0.7940667883929738
20210305_NE_mockData4_3.tiff,21,91,37.81318681318681,40.64835164835165,14.748694460285074,8.421884054439271,0.820932161063152
20210305_NE_mockData4_3.tiff,22,107,42.7196261682243,13.504672897196262,13.691265221209242,10.581306757417211,0.6345876409573908
20210305_NE_mockData4_3.tiff,23,82,43.21951219512195,27.47560975609756,13.2651260683807,8.663764807164913,0.7572514565483416
20210305_NE_mockData4_3.tiff,24,71,43.6056338028169,38.014084507042256,13.899187536267538,7.333880652897962,0.8494630215772537
20210305_NE_mockData4_3.tiff,25,71,49.140845070422536,20.64788732394366,10.286818161507114,8.921802017709885,0.4977782487676298
20210305_NE_mockData4_3.tiff,26,37,49.16216216216216,33.027027027027025,10.863496264078144,5.698327421870972,0.8513864233260166
20210305_NE_mockData4_3.tiff,27,28,50.35714285714285,27.392857142857142,7.579478437655522,4.814993216437538,0.7722925115648368
20210305_NE_mockData4_3.tiff,28,57,50.94736842105263,58.68421052631579,13.544523672988152,5.6964768870162565,0.9072581563355812
20210305_NE_mockData4_3.tiff,29,39,50.71794871794872,67.1025641025641,8.816073931849337,6.406310287507929,0.6869946266365045
20210305_NE_mockData5_1.tiff,1,56,10.071428571428571,32.892857142857146,10.087136967711317,7.42477062373242,0.6769127865476124
20210305_NE_mockData5_1.tiff,2,45,13.866666666666667,39.266666666666666,8.775587728312285,6.8871985935603215,0.6197321773370477
20210305_NE_mockData5_1.tiff,3,113,15.017699115044248,25.84955752212389,12.312190152874155,12.0400659656251,0.2090825843774012
20210305_NE_mockData5_1.tiff,4,86,19.848837209302324,36.83720930232558,14.639751999464156,7.820940809964862,0.845341493686178
20210305_NE_mockData5_1.tiff,5,37,24.135135135135137,46.45945945945946,8.950493207340493,5.511896362719234,0.7878865573774205
20210305_NE_mockData5_1.tiff,6,55,24.98181818181818,27.23636363636364,10.176960112016708,7.373375954138338,0.6892574116798655
20210305_NE_mockData5_1.tiff,7,104,26.03846153846154,18.932692307692307,15.492995900200851,8.736845120050152,0.8258278846257594
20210305_NE_mockData5_1.tiff,8,48,25.416666666666668,34.791666666666664,10.593808101237164,6.295422227720152,0.8042767746346944
20210305_NE_mockData5_1.tiff,9,40,31.15,31.825,7.711028389221228,6.700003073180212,0.4950125917792066
20210305_NE_mockData5_1.tiff,10,35,31.2,24.485714285714284,9.387095027792109,5.040893790242636,0.8435806313084333
20210305_NE_mockData5_1.tiff,11,88,30.204545454545453,40.79545454545455,12.981981905120062,9.607867662585011,0.6725050679512644
20210305_NE_mockData5_1.tiff,12,117,36.32478632478632,20.37606837606837,19.61220022691937,8.172857539434332,0.9090334590922012
20210305_NE_mockData5_1.tiff,13,72,38.90277777777778,32.125,10.320778155489032,9.508608574897409,0.3888351862832225
20210305_NE_mockData5_1.tiff,14,63,38.07936507936508,40.53968253968254,10.1009033176637,8.410390284620973,0.5538184655336588
20210305_NE_mockData5_2.tiff,1,68,4.191176470588236,57.16176470588236,13.027866625230669,7.00256644880585,0.8432594364906134
20210305_NE_mockData5_2.tiff,2,47,7.936170212765957,48.85106382978724,8.624752188346973,7.477763994159444,0.4982871877950363
20210305_NE_mockData5_2.tiff,3,73,8.342465753424657,62.41095890410959,12.203471186717122,8.144457454192414,0.7447096528968037
20210305_NE_mockData5_2.tiff,4,77,10.688311688311687,71.76623376623377,14.307318692839363,7.395273730473635,0.8560533544165764
20210305_NE_mockData5_2.tiff,5,60,13.066666666666666,43.3,10.318849883748596,8.246831268162968,0.6010643578447826
20210305_NE_mockData5_2.tiff,6,82,14.28048780487805,52.76829268292683,11.29965994930779,9.48194152437418,0.5439230165010227
20210305_NE_mockData5_2.tiff,7,25,16.0,70.72,6.678039560591999,5.144840874815102,0.6375465213956341
20210305_NE_mockData5_2.tiff,8,64,16.375,60.265625,13.333867753044718,6.486837788500202,0.8736842880748132
20210305_NE_mockData5_2.tiff,9,55,18.945454545454545,65.45454545454545,10.388814390989328,7.731344810210346,0.6679580195213953
20210305_NE_mockData5_2.tiff,10,54,20.314814814814813,73.88888888888889,10.670639391826771,6.9856019545785415,0.7559266160853761
20210305_NE_mockData5_2.tiff,11,99,19.83838383838384,82.1919191919192,13.900281400122491,9.455754675064965,0.7329742830892132
20210305_NE_mockData5_2.tiff,12,89,20.97752808988764,42.7752808988764,12.135323235342788,9.837266082583964,0.5855576825577472
20210305_NE_mockData5_2.tiff,13,91,24.52747252747253,50.61538461538461,13.234077227606566,9.03333489432598,0.7308095780207616
20210305_NE_mockData5_2.tiff,14,77,24.98701298701299,62.532467532467535,14.91962463243692,7.640173359516184,0.85893248505863
20210305_NE_mockData5_2.tiff,15,77,28.05194805194805,78.92207792207792,10.993013011296703,9.816516035684373,0.4501008067041932
20210305_NE_mockData5_2.tiff,16,30,27.4,72.23333333333333,7.552915562067718,5.1435093792562965,0.7322866309578376
20210305_NE_mockData5_2.tiff,17,104,29.471153846153847,39.92307692307692,13.95276861994239,10.242293071621123,0.6790750300769713
20210305_NE_mockData5_2.tiff,18,15,31.6,59.93333333333333,4.974602161647368,3.771236166328254,0.6521405955174382
20210305_NE_mockData5_2.tiff,19,64,31.109375,66.875,10.283333293817634,8.459411925084494,0.5685723613695817
20210305_NE_mockData5_2.tiff,20,101,32.53465346534654,52.613861386138616,14.973280477918983,9.24742241613052,0.786496329979826
20210305_NE_mockData5_2.tiff,21,31,34.58064516129032,72.54838709677419,7.883756845919096,5.41458788546735,0.7268436100994894
20210305_NE_mockData5_2.tiff,22,60,36.516666666666666,61.85,10.645786304362847,7.405141649605989,0.7184354078574895
20210305_NE_mockData5_2.tiff,23,42,37.69047619047619,37.26190476190476,9.087276763410213,6.304236392302991,0.7202224538037987
20210305_NE_mockData5_2.tiff,24,48,40.16666666666666,56.0,10.189176784366095,6.1970072356870105,0.7937875907005354
20210305_NE_mockData5_2.tiff,25,50,40.78,69.14,9.246181429891978,7.908231721789692,0.5181379665389295
20210305_NE_mockData5_2.tiff,26,43,40.30232558139535,12.790697674418604,10.119181024378982,5.557040968933694,0.8357177843430201
20210305_NE_mockData5_2.tiff,27,114,41.40350877192982,44.32456140350877,16.52187379631599,9.53296838330274,0.8167506794045658
20210305_NE_mockData5_2.tiff,28,86,40.03488372093023,30.1046511627907,11.989528463415228,9.62848223646404,0.5958788978133086
20210305_NE_mockData5_2.tiff,29,63,45.01587301587302,52.19047619047619,11.020222511673486,8.44037955039384,0.6429606699486531
20210305_NE_mockData5_2.tiff,30,37,43.94594594594594,63.0,7.701369965813535,6.332583253062673,0.5691017429103215
20210305_NE_mockData5_2.tiff,31,122,42.967213114754095,20.65573770491803,14.535475775993374,11.12904578887296,0.6432607729274507
20210305_NE_mockData5_2.tiff,32,76,46.31578947368421,36.73684210526316,10.793153309816844,9.174566015642814,0.5267250210602324
20210305_NE_mockData5_2.tiff,33,86,50.0,15.5,15.303525125571962,7.553670146655599,0.8696946054641819
20210305_NE_mockData5_2.tiff,34,39,51.46153846153846,47.82051282051282,8.300725381264517,6.258931519002123,0.6568488916171366
20210305_NE_mockData5_2.tiff,35,64,53.484375,54.265625,13.963213065557529,6.21658011979606,0.8954255446922263
20210305_NE_mockData5_2.tiff,36,95,50.38947368421053,61.73684210526316,18.363541281438224,9.57865050572008,0.8531825848985383
20210305_NE_mockData5_2.tiff,37,174,55.333333333333336,67.08620689655173,22.684667962649545,10.139995089246373,0.8945350911013821
20210305_NE_mockData5_2.tiff,38,164,53.89634146341464,28.54268292682927,17.159546258064868,13.028397650078665,0.6507982498339887
20210305_NE_mockData5_2.tiff,39,53,55.84905660377358,44.0566037735849,10.931737221801654,6.8574566132872254,0.7787793343525357
20210305_NE_mockData5_2.tiff,40,40,55.85,39.5,11.98903417162719,4.637139164566394,0.9221713003043674
20210305_NE_mockData5_2.tiff,41,40,57.375,36.0,12.82987758088118,4.893285323747482,0.924411068079322
20210305_NE_mockData5_2.tiff,42,79,60.0126582278481,20.54430379746836,12.899703040807662,7.961562494502331,0.7868144660003216
20210305_NE_mockData5_3.tiff,1,67,9.417910447761194,37.85074626865672,12.02756258639618,8.163007186427505,0.7344232729632266
20210305_NE_mockData5_3.tiff,2,53,10.716981132075473,29.20754716981132,9.832808074325513,7.715812109039109,0.6198747412834298
20210305_NE_mockData5_3.tiff,3,38,14.473684210526317,38.68421052631579,10.22446318841772,4.916247937495544,0.8768128053314106
20210305_NE_mockData5_3.tiff,4,100,13.63,49.6,17.56756575893497,7.903811315150156,0.8930742503045461
20210305_NE_mockData5_3.tiff,5,41,16.4390243902439,22.24390243902439,10.469945946618116,6.332506328146326,0.7963568683813226
20210305_NE_mockData5_3.tiff,6,33,19.303030303030305,38.42424242424242,6.678776879493775,6.344849613722376,0.3122446255620079
20210305_NE_mockData5_3.tiff,7,71,18.464788732394368,28.04225352112676,12.154681741019722,8.235347137960522,0.7354810706737258
20210305_NE_mockData5_3.tiff,8,28,19.392857142857142,33.5,7.663759465207575,4.950928076494849,0.7633220083159584
20210305_NE_mockData5_3.tiff,9,56,21.178571428571427,19.535714285714285,13.05501127510965,6.581928490007793,0.8636051696022288
20210305_NE_mockData5_3.tiff,10,83,21.03614457831325,45.81927710843374,11.718485570923312,9.72705240705864,0.5576732982438527
20210305_NE_mockData5_3.tiff,11,105,25.17142857142857,57.04761904761905,15.469085965661996,9.082213849712108,0.8094997186902294
20210305_NE_mockData5_3.tiff,12,90,27.288888888888888,19.1,15.469676037986352,7.687972798396645,0.8677674294759996
20210305_NE_mockData5_3.tiff,13,35,26.685714285714287,49.97142857142857,8.575782440565549,6.108979374779009,0.70182193592484
20210305_NE_mockData5_3.tiff,14,59,33.59322033898305,19.203389830508478,11.43657263451032,8.258359235888877,0.6917877636747214
20210305_NE_mockData5_3.tiff,15,86,33.54651162790697,52.73255813953488,14.14061328661406,9.020846307373665,0.7700870393085175
20210305_NE_mockData5_3.tiff,16,56,35.92857142857143,26.071428571428573,9.863299501650443,7.424519257571379,0.6583157017974365
20210305_NE_mockData5_3.tiff,17,119,35.403361344537814,43.47899159663866,14.358504197730923,11.030723959916775,0.6401663896686058
20210305_NE_mockData5_3.tiff,18,56,37.48214285714285,33.07142857142857,10.730866263745284,7.104650607174253,0.749436570657377
20210305_NE_mockData5_3.tiff,19,78,39.51282051282051,16.256410256410255,12.683247467679026,9.10500835429956,0.6961702270863809
20210305_NE_mockData5_3.tiff,20,52,39.46153846153846,58.05769230769231,9.942343867059112,7.200146256949212,0.6896004692639227
20210305_NE_mockData5_3.tiff,21,22,41.54545454545455,50.36363636363637,6.741775457492977,4.182177954257321,0.784334782415113
20210305_NE_mockData5_3.tiff,22,97,42.20618556701031,70.10309278350516,19.10234179168876,6.681469964757273,0.9368347454686397
20210305_NE_mockData5_3.tiff,23,80,45.2,43.475,12.337067465256688,9.140392024290035,0.6716279897641083
20210305_NE_mockData5_3.tiff,24,99,45.58585858585859,35.62626262626262,14.248686843177728,10.001812011755437,0.7122299419532824
20210305_NE_mockData5_3.tiff,25,96,45.35416666666666,23.875,12.587600116088852,10.08110669551358,0.5988302345490468
20210305_NE_mockData5_3.tiff,26,106,47.66981132075472,53.43396226415094,14.005177103011285,10.32323338187972,0.6757823354086422
20210305_NE_mockData5_3.tiff,27,108,49.51851851851852,62.77777777777778,17.353653147343646,8.31662330080911,0.8776820538411254
20210305_NE_mockData5_3.tiff,28,75,50.68,69.85333333333334,13.12597063123201,8.315025588871645,0.7737599554038266
20210305_NE_mockData5_3.tiff,29,54,50.833333333333336,29.75925925925926,12.079835842581264,5.984725141133654,0.8686472961306151
20210305_NE_mockData5_3.tiff,30,84,53.083333333333336,78.92857142857143,13.963103518927722,7.812136234475953,0.8288409951716562
20210305_NE_mockData5_3.tiff,31,147,56.68707482993197,50.98639455782313,18.954791051795315,10.74455674231229,0.8238198090290949
20210305_NE_mockData5_3.tiff,32,93,58.32258064516129,71.63440860215054,14.479857535600097,8.946264952916605,0.7863022279132981
20210305_NE_mockData5_3.tiff,33,38,62.6578947368421,52.76315789473684,10.71435347938891,4.974769933363546,0.8856733163350496
20210305_NE_mockData5_3.tiff,34,11,62.90909090909091,69.63636363636364,4.346129984141888,3.067356324605906,0.7084437526351622
20210305_NE_mockData5_3.tiff,35,37,64.86486486486487,77.29729729729729,7.76715345361818,6.659080312075631,0.5147529109699932
20210305_NE_mockData5_3.tiff,36,70,65.0,58.18571428571428,12.029922286952043,7.876764484830451,0.7558330636155158
20210305_NE_mockData5_3.tiff,37,68,68.27941176470588,71.61764705882354,10.599528543265436,8.599076247339603,0.5846721203084018
20210305_NE_mockData5_3.tiff,38,71,66.45070422535211,63.94366197183098,14.424576768685933,7.073832298960722,0.8714966954541573
20210305_NE_mockData5_3.tiff,39,72,67.51388888888889,46.94444444444444,11.548739092428828,8.453581792831521,0.681313489556916
20210305_NE_mockData5_3.tiff,40,72,72.76388888888889,54.19444444444444,11.73547201380407,8.253188254626686,0.7109243014639246
20210305_NE_mockData5_3.tiff,41,43,73.76744186046511,66.06976744186046,9.044809235158889,6.356965003044774,0.7113576614502574
20210305_NE_mockData5_3.tiff,42,16,75.8125,60.125,6.671725837412118,3.959239112557812,0.8048815315796211
